Simulation_ID-0_NAME-TEST
Particle Count: 4
-6.0,0.0,0.0_0.0,0.0,0.01_1836.15_1;6.0,0.0,0.0_0.0,0.0,0.01_1836.15_1;-11.0,0.0,0.0_0.0,0.0,0.0_1.0_-1;11.0,0.0,0.0_0.0,0.0,0.0_1.0_-1;
-6.628754379380218,0.0,56.94475733243069_-2.0699555610662618E-4,0.0,0.009971812140874567_1836.15_1;6.628754379381145,0.0,56.944757332434634_2.0699555610692434E-4,0.0,0.00997181214087528_1836.15_1;-246.45765542911923,0.0,303.4103240700137_-0.04488328864685624,0.0,0.05175713753555909_1.0_-1;246.45765542741117,0.0,303.4103240385429_0.04488328864630717,0.0,0.05175713752953726_1.0_-1;
-6.628961405923353,0.0,56.95472914463502_-2.0702654313513097E-4,0.0,0.009971812204325562_1836.15_1;6.62896140592428,0.0,56.95472914463896_2.0702654313542912E-4,0.0,0.009971812204326275_1836.15_1;-246.50253864254873,0.0,303.46208109104373_-0.04488321342948652,0.0,0.05175702103001496_1.0_-1;246.5025386408401,0.0,303.4620810595669_0.044883213428937425,0.0,0.05175702102399313_1.0_-1;
-6.629168463451581,0.0,56.964700956902774_-2.0705752822784124E-4,0.0,0.009971812267753837_1836.15_1;6.629168463452508,0.0,56.96470095690672_2.070575282281394E-4,0.0,0.00997181226775455_1836.15_1;-246.54742178078604,0.0,303.5138379956099_-0.044883138237300224,0.0,0.05175690456618682_1.0_-1;246.54742177907684,0.0,303.5138379641271_0.04488313823675111,0.0,0.05175690456016497_1.0_-1;
-6.629375551962966,0.0,56.97467276923393_-2.07088511384649E-4,0.0,0.009971812331159405_1836.15_1;6.629375551963893,0.0,56.97467276923788_2.0708851138494716E-4,0.0,0.009971812331160118_1836.15_1;-246.5923048438563,0.0,303.56559478375397_-0.04488306307028469,0.0,0.05175678814405219_1.0_-1;246.59230484214658,0.0,303.56559475226516_0.044883063069735545,0.0,0.05175678813803033_1.0_-1;
-6.629582671455571,0.0,56.98464458162847_-2.0711949260544625E-4,0.0,0.009971812394542279_1836.15_1;6.6295826714564985,0.0,56.98464458163242_2.071194926057444E-4,0.0,0.009971812394542992_1836.15_1;-246.63718783178473,0.0,303.61735145551756_-0.04488298792842726,0.0,0.051756671763588634_1.0_-1;246.63718783007445,0.0,303.61735142402273_0.0448829879278781,0.0,0.051756671757566756_1.0_-1;
-6.629789821927461,0.0,56.99461639408638_-2.071504718901251E-4,0.0,0.00997181245790247_1836.15_1;6.629789821928389,0.0,56.99461639409033_2.0715047189042324E-4,0.0,0.009971812457903182_1836.15_1;-246.68207074459644,0.0,303.66910801094235_-0.04488291281171529,0.0,0.051756555424773705_1.0_-1;246.68207074288563,0.0,303.6691079794415_0.044882912811166104,0.0,0.05175655541875182_1.0_-1;
-6.629997003376699,0.0,57.00458820660762_-2.071814492385777E-4,0.0,0.00997181252123999_1836.15_1;6.629997003377628,0.0,57.00458820661157_2.0718144923887586E-4,0.0,0.009971812521240703_1836.15_1;-246.72695358231658,0.0,303.72086445006994_-0.04488283772013615,0.0,0.051756439127585_1.0_-1;246.72695358060523,0.0,303.72086441856305_0.04488283771958694,0.0,0.0517564391215631_1.0_-1;
-6.63020421580135,0.0,57.014560019192174_-2.072124246506963E-4,0.0,0.009971812584554852_1836.15_1;6.630204215802279,0.0,57.014560019196125_2.0721242465099446E-4,0.0,0.009971812584555565_1836.15_1;-246.77183634497027,0.0,303.77262077294193_-0.044882762653677195,0.0,0.05175632287200011_1.0_-1;246.77183634325834,0.0,303.772620741429_0.04488276265312797,0.0,0.0517563228659782_1.0_-1;
-6.630411459199476,0.0,57.02453183184002_-2.0724339812637325E-4,0.0,0.009971812647847068_1836.15_1;6.630411459200406,0.0,57.02453183184397_2.072433981266714E-4,0.0,0.00997181264784778_1836.15_1;-246.8167190325826,0.0,303.82437697959995_-0.04488268761232582,0.0,0.05175620665799665_1.0_-1;246.81671903087013,0.0,303.824376948081_0.04488268761177657,0.0,0.05175620665197474_1.0_-1;
-6.6306187335691416,0.0,57.03450364455114_-2.0727436966550098E-4,0.0,0.009971812711116652_1836.15_1;6.630618733570072,0.0,57.03450364455509_2.0727436966579913E-4,0.0,0.009971812711117365_1836.15_1;-246.86160164517867,0.0,303.8761330700855_-0.04488261259606941,0.0,0.051756090485552256_1.0_-1;246.86160164346566,0.0,303.87613303856057_0.04488261259552014,0.0,0.05175609047953034_1.0_-1;
-6.63082603890841,0.0,57.044475457325504_-2.0730533926797192E-4,0.0,0.009971812774363613_1836.15_1;6.6308260389093405,0.0,57.044475457329455_2.0730533926827007E-4,0.0,0.009971812774364326_1836.15_1;-246.90648418278357,0.0,303.9278890444401_-0.04488253760489536,0.0,0.051755974354644574_1.0_-1;246.90648418107,0.0,303.9278890129092_0.044882537604346066,0.0,0.05175597434862265_1.0_-1;
-6.631033375215344,0.0,57.054447270163095_-2.0733630693367866E-4,0.0,0.009971812837587964_1836.15_1;6.6310333752162745,0.0,57.054447270167046_2.0733630693397682E-4,0.0,0.009971812837588677_1836.15_1;-246.95136664542235,0.0,303.9796449027054_-0.04488246263879108,0.0,0.051755858265251274_1.0_-1;246.95136664370824,0.0,303.97964487116843_0.044882462638241756,0.0,0.051755858259229334_1.0_-1;
-6.631240742488006,0.0,57.06441908306388_-2.0736727266251385E-4,0.0,0.009971812900789719_1836.15_1;6.631240742488937,0.0,57.06441908306784_2.07367272662812E-4,0.0,0.009971812900790432_1836.15_1;-246.9962490331201,0.0,304.0314006449227_-0.044882387697743976,0.0,0.05175574221735003_1.0_-1;246.99624903140543,0.0,304.0314006133798_0.044882387697194624,0.0,0.05175574221132808_1.0_-1;
-6.63144814072446,0.0,57.07439089602785_-2.0739823645437016E-4,0.0,0.009971812963968887_1836.15_1;6.631448140725392,0.0,57.07439089603181_2.073982364546683E-4,0.0,0.0099718129639696_1836.15_1;-247.04113134590185,0.0,304.08315627113365_-0.044882312781741464,0.0,0.05175562621091853_1.0_-1;247.04113134418662,0.0,304.0831562395847_0.0448823127811921,0.0,0.051755626204896585_1.0_-1;
-6.63165556992277,0.0,57.08436270905498_-2.074291983091404E-4,0.0,0.009971813027125484_1836.15_1;6.631655569923701,0.0,57.08436270905894_2.0742919830943858E-4,0.0,0.009971813027126197_1836.15_1;-247.0860135837926,0.0,304.13491178137957_-0.04488223789077099,0.0,0.0517555102459345_1.0_-1;247.08601358207684,0.0,304.1349117498246_0.044882237890221596,0.0,0.05175551023991255_1.0_-1;
-6.631863030080996,0.0,57.09433452214524_-2.0746015822671745E-4,0.0,0.00997181309025952_1836.15_1;6.631863030081928,0.0,57.0943345221492_2.0746015822701563E-4,0.0,0.009971813090260233_1836.15_1;-247.13089574681743,0.0,304.1866671757019_-0.04488216302481998,0.0,0.051755394322375664_1.0_-1;247.13089574510113,0.0,304.1866671441409_0.04488216302427057,0.0,0.05175539431635371_1.0_-1;
-6.632070521197203,0.0,57.10430633529861_-2.0749111620699422E-4,0.0,0.009971813153371006_1836.15_1;6.632070521198135,0.0,57.10430633530257_2.074911162072924E-4,0.0,0.00997181315337172_1836.15_1;-247.1757778350013,0.0,304.23842245414215_-0.044882088183875894,0.0,0.05175527844021977_1.0_-1;247.17577783328446,0.0,304.2384224225751_0.04488208818332645,0.0,0.051755278434197804_1.0_-1;
-6.632278043269453,0.0,57.11427814851507_-2.0752207224986375E-4,0.0,0.009971813216459955_1836.15_1;6.632278043270385,0.0,57.11427814851903_2.0752207225016193E-4,0.0,0.009971813216460668_1836.15_1;-247.22065984836922,0.0,304.2901776167416_-0.044882013367926174,0.0,0.05175516259944457_1.0_-1;247.22065984665184,0.0,304.2901775851685_0.044882013367376704,0.0,0.051755162593422596_1.0_-1;
-6.632485596295808,0.0,57.1242499617946_-2.0755302635521914E-4,0.0,0.009971813279526379_1836.15_1;6.632485596296741,0.0,57.124249961798554_2.0755302635551735E-4,0.0,0.009971813279527092_1836.15_1;-247.2655417869462,0.0,304.3419326635416_-0.04488193857695829,0.0,0.05175504680002785_1.0_-1;247.26554178522824,0.0,304.34193263196255_0.04488193857640879,0.0,0.05175504679400586_1.0_-1;
-6.632693180274331,0.0,57.13422177513716_-2.0758397852295356E-4,0.0,0.009971813342570291_1836.15_1;6.632693180275264,0.0,57.13422177514113_2.0758397852325177E-4,0.0,0.009971813342571004_1836.15_1;-247.31042365075714,0.0,304.3936875945836_-0.04488186381095972,0.0,0.05175493104194739_1.0_-1;247.31042364903865,0.0,304.3936875629985_0.0448818638104102,0.0,0.05175493103592539_1.0_-1;
-6.632900795203084,0.0,57.144193588542755_-2.076149287529603E-4,0.0,0.009971813405591704_1836.15_1;6.632900795204017,0.0,57.14419358854672_2.076149287532585E-4,0.0,0.009971813405592417_1836.15_1;-247.35530543982705,0.0,304.44544240990876_-0.04488178906991793,0.0,0.051754815325181_1.0_-1;247.35530543810802,0.0,304.44544237831764_0.04488178906936839,0.0,0.051754815319158994_1.0_-1;
-6.633108441080129,0.0,57.154165402011344_-2.0764587704513257E-4,0.0,0.009971813468590628_1836.15_1;6.633108441081062,0.0,57.15416540201531_2.0764587704543078E-4,0.0,0.00997181346859134_1836.15_1;-247.40018715418086,0.0,304.4971971095585_-0.04488171435382042,0.0,0.05175469964970651_1.0_-1;247.40018715246129,0.0,304.49719707796135_0.04488171435327085,0.0,0.051754699643684496_1.0_-1;
-6.6333161179035285,0.0,57.16413721554291_-2.0767682339936386E-4,0.0,0.009971813531567076_1836.15_1;6.633316117904462,0.0,57.16413721554688_2.0767682339966207E-4,0.0,0.00997181353156779_1836.15_1;-247.44506879384352,0.0,304.548951693574_-0.044881639662654696,0.0,0.05175458401550176_1.0_-1;247.44506879212338,0.0,304.5489516619708_0.0448816396621051,0.0,0.05175458400947973_1.0_-1;
-6.633523825671344,0.0,57.174109029137426_-2.0770776781554761E-4,0.0,0.009971813594521059_1836.15_1;6.6335238256722775,0.0,57.174109029141405_2.0770776781584588E-4,0.0,0.009971813594521772_1836.15_1;-247.48995035883993,0.0,304.6007061619965_-0.044881564996408246,0.0,0.051754468422544594_1.0_-1;247.48995035711923,0.0,304.6007061303873_0.044881564995858624,0.0,0.05175446841652256_1.0_-1;
-6.6337315643816375,0.0,57.18408084279488_-2.077387102935774E-4,0.0,0.00997181365745259_1836.15_1;6.633731564382571,0.0,57.184080842798856_2.077387102938757E-4,0.0,0.009971813657453303_1836.15_1;-247.534831849195,0.0,304.65246051486736_-0.04488149035506859,0.0,0.0517543528708129_1.0_-1;247.53483184747375,0.0,304.6524604832521_0.04488149035451894,0.0,0.05175435286479085_1.0_-1;
-6.633939334032471,0.0,57.19405265651524_-2.077696508333469E-4,0.0,0.009971813720361681_1836.15_1;6.633939334033404,0.0,57.19405265651922_2.0776965083364518E-4,0.0,0.009971813720362394_1836.15_1;-247.57971326493362,0.0,304.70421475222764_-0.044881415738623254,0.0,0.05175423736028455_1.0_-1;247.57971326321183,0.0,304.7042147206064_0.04488141573807358,0.0,0.05175423735426249_1.0_-1;
-6.634147134621905,0.0,57.204024470298485_-2.0780058943474972E-4,0.0,0.009971813783248346_1836.15_1;6.63414713462284,0.0,57.20402447030247_2.07800589435048E-4,0.0,0.009971813783249059_1836.15_1;-247.62459460608068,0.0,304.7559688741186_-0.044881341147059765,0.0,0.05175412189093745_1.0_-1;247.62459460435835,0.0,304.7559688424913_0.044881341146510066,0.0,0.051754121884915384_1.0_-1;
-6.634354966148003,0.0,57.2139962841446_-2.0783152609767967E-4,0.0,0.009971813846112593_1836.15_1;6.634354966148938,0.0,57.213996284148585_2.07831526097978E-4,0.0,0.009971813846113306_1836.15_1;-247.66947587266105,0.0,304.80772288058137_-0.04488126658036567,0.0,0.051754006462749524_1.0_-1;247.66947587093816,0.0,304.80772284894806_0.04488126657981594,0.0,0.05175400645672745_1.0_-1;
-6.634562828608825,0.0,57.223968098053554_-2.0786246082203066E-4,0.0,0.009971813908954436_1836.15_1;6.63456282860976,0.0,57.22396809805754_2.07862460822329E-4,0.0,0.009971813908955149_1836.15_1;-247.71435706469958,0.0,304.85947677165706_-0.0448811920385285,0.0,0.051753891075698714_1.0_-1;247.71435706297615,0.0,304.8594767400177_0.04488119203797875,0.0,0.05175389106967663_1.0_-1;
-6.634770722002433,0.0,57.23393991202533_-2.078933936076966E-4,0.0,0.009971813971773887_1836.15_1;6.634770722003368,0.0,57.233939912029314_2.0789339360799495E-4,0.0,0.0099718139717746_1836.15_1;-247.7592381822211,0.0,304.9112305473868_-0.04488111752153582,0.0,0.05175377572976296_1.0_-1;247.75923818049714,0.0,304.91123051574147_0.04488111752098606,0.0,0.05175377572374086_1.0_-1;
-6.634978646326887,0.0,57.2439117260599_-2.079243244545715E-4,0.0,0.009971814034570958_1836.15_1;6.634978646327823,0.0,57.243911726063885_2.0792432445486986E-4,0.0,0.009971814034571671_1836.15_1;-247.80411922525047,0.0,304.96298420781176_-0.0448810430293752,0.0,0.05175366042492023_1.0_-1;247.80411922352596,0.0,304.9629841761604_0.04488104302882541,0.0,0.05175366041889812_1.0_-1;
-6.63518660158025,0.0,57.25388354015725_-2.0795525336254943E-4,0.0,0.009971814097345662_1836.15_1;6.635186601581186,0.0,57.25388354016123_2.079552533628478E-4,0.0,0.009971814097346375_1836.15_1;-247.84900019381251,0.0,305.0147377529729_-0.044880968562034204,0.0,0.0517535451611485_1.0_-1;247.84900019208743,0.0,305.0147377213155_0.044880968561484394,0.0,0.05175354515512638_1.0_-1;
-6.635394587760581,0.0,57.26385535431734_-2.0798618033152457E-4,0.0,0.009971814160098008_1836.15_1;6.6353945877615175,0.0,57.26385535432133_2.0798618033182294E-4,0.0,0.009971814160098721_1836.15_1;-247.89388108793202,0.0,305.0664911829113_-0.04488089411950042,0.0,0.05175342993842578_1.0_-1;247.8938810862064,0.0,305.0664911512479_0.04488089411895058,0.0,0.05175342993240365_1.0_-1;
-6.635602604865943,0.0,57.27382716854017_-2.080171053613912E-4,0.0,0.009971814222828012_1836.15_1;6.635602604866879,0.0,57.27382716854416_2.0801710536168957E-4,0.0,0.009971814222828725_1836.15_1;-247.9387619076338,0.0,305.11824449766806_-0.04488081970176142,0.0,0.05175331475673007_1.0_-1;247.9387619059076,0.0,305.1182444659986_0.04488081970121157,0.0,0.051753314750707935_1.0_-1;
-6.635810652894395,0.0,57.28379898282571_-2.080480284520436E-4,0.0,0.009971814285535683_1836.15_1;6.635810652895331,0.0,57.283798982829694_2.0804802845234197E-4,0.0,0.009971814285536396_1836.15_1;-247.9836426529426,0.0,305.1699976972841_-0.04488074530880482,0.0,0.05175319961603941_1.0_-1;247.98364265121586,0.0,305.1699976656086_0.04488074530825495,0.0,0.051753199610017266_1.0_-1;
-6.636018731843998,0.0,57.29377079717393_-2.0807894960337615E-4,0.0,0.009971814348221033_1836.15_1;6.636018731844935,0.0,57.29377079717791_2.0807894960367455E-4,0.0,0.009971814348221746_1836.15_1;-248.0285233238832,0.0,305.22175078180044_-0.04488067094061822,0.0,0.051753084516331836_1.0_-1;248.02852332215593,0.0,305.22175075011893_0.044880670940068326,0.0,0.05175308451030969_1.0_-1;
-6.636226841712813,0.0,57.30374261158481_-2.0810986881528336E-4,0.0,0.009971814410884076_1836.15_1;6.63622684171375,0.0,57.303742611588795_2.0810986881558176E-4,0.0,0.009971814410884789_1836.15_1;-248.0734039204804,0.0,305.27350375125803_-0.04488059659718923,0.0,0.05175296945758542_1.0_-1;248.07340391875258,0.0,305.2735037195705_0.04488059659663932,0.0,0.05175296945156326_1.0_-1;
-6.6364349824989,0.0,57.31371442605833_-2.0814078608765972E-4,0.0,0.009971814473524823_1836.15_1;6.636434982499838,0.0,57.31371442606232_2.0814078608795815E-4,0.0,0.009971814473525535_1836.15_1;-248.1182844427589,0.0,305.3252566056978_-0.04488052227850548,0.0,0.05175285443977823_1.0_-1;248.11828444103054,0.0,305.32525657400424_0.044880522277955553,0.0,0.05175285443375606_1.0_-1;
-6.63664315420032,0.0,57.323686240594476_-2.081717014203999E-4,0.0,0.009971814536143285_1836.15_1;6.636643154201259,0.0,57.32368624059846_2.0817170142069835E-4,0.0,0.009971814536143998_1836.15_1;-248.16316489074345,0.0,305.3770093451607_-0.0448804479845546,0.0,0.051752739462888366_1.0_-1;248.16316488901455,0.0,305.3770093134611_0.04488044798400465,0.0,0.05175273945686618_1.0_-1;
-6.636851356815134,0.0,57.33365805519322_-2.082026148133986E-4,0.0,0.009971814598739475_1836.15_1;6.636851356816073,0.0,57.333658055197205_2.0820261481369705E-4,0.0,0.009971814598740188_1836.15_1;-248.20804526445878,0.0,305.42876196968757_-0.044880373715324225,0.0,0.05175262452689392_1.0_-1;248.2080452627293,0.0,305.42876193798196_0.04488037371477425,0.0,0.05175262452087174_1.0_-1;
-6.6370595903414005,0.0,57.34362986985453_-2.0823352626655057E-4,0.0,0.009971814661313404_1836.15_1;6.637059590342339,0.0,57.34362986985852_2.0823352626684905E-4,0.0,0.009971814661314117_1836.15_1;-248.25292556392958,0.0,305.48051447931937_-0.04488029947080199,0.0,0.05175250963177303_1.0_-1;248.25292556219958,0.0,305.48051444760773_0.044880299470251996,0.0,0.05175250962575084_1.0_-1;
-6.63726785477718,0.0,57.35360168457839_-2.082644357797507E-4,0.0,0.009971814723865085_1836.15_1;6.637267854778119,0.0,57.35360168458239_2.0826443578004917E-4,0.0,0.009971814723865798_1836.15_1;-248.29780578918056,0.0,305.5322668740969_-0.04488022525097557,0.0,0.05175239477750383_1.0_-1;248.29780578745002,0.0,305.5322668423792_0.044880225250425544,0.0,0.051752394771481636_1.0_-1;
-6.637476150120533,0.0,57.36357349936479_-2.0829534335289386E-4,0.0,0.009971814786394528_1836.15_1;6.637476150121472,0.0,57.36357349936878_2.082953433531924E-4,0.0,0.009971814786395241_1836.15_1;-248.34268594023638,0.0,305.58401915406097_-0.04488015105583261,0.0,0.051752279964064486_1.0_-1;248.3426859385053,0.0,305.5840191223373_0.04488015105528256,0.0,0.051752279958042276_1.0_-1;
-6.637684476369519,0.0,57.37354531421369_-2.0832624898587507E-4,0.0,0.009971814848901748_1836.15_1;6.637684476370458,0.0,57.37354531421769_2.0832624898617364E-4,0.0,0.009971814848902461_1836.15_1;-248.38756601712174,0.0,305.6357713192524_-0.04488007688536079,0.0,0.05175216519143315_1.0_-1;248.38756601539012,0.0,305.6357712875227_0.044880076884810716,0.0,0.051752165185410925_1.0_-1;
-6.637892833522198,0.0,57.38351712912508_-2.0835715267858947E-4,0.0,0.009971814911386755_1836.15_1;6.637892833523137,0.0,57.383517129129075_2.0835715267888803E-4,0.0,0.009971814911387468_1836.15_1;-248.4324460198613,0.0,305.687523369712_-0.04488000273954779,0.0,0.05175205045958802_1.0_-1;248.43244601812913,0.0,305.68752333797624_0.04488000273899769,0.0,0.05175205045356578_1.0_-1;
-6.638101221576629,0.0,57.393488944098934_-2.0838805443093214E-4,0.0,0.00997181497384956_1836.15_1;6.638101221577568,0.0,57.39348894410293_2.0838805443123073E-4,0.0,0.009971814973850274_1836.15_1;-248.47732594847966,0.0,305.7392753054805_-0.0448799286183813,0.0,0.05175193576850729_1.0_-1;248.47732594674696,0.0,305.7392752737387_0.044879928617831175,0.0,0.05175193576248504_1.0_-1;
-6.6383096405308715,0.0,57.40346075913522_-2.0841895424279837E-4,0.0,0.009971815036290178_1836.15_1;6.638309640531811,0.0,57.403460759139215_2.0841895424309696E-4,0.0,0.00997181503629089_1836.15_1;-248.5222058030015,0.0,305.79102712659864_-0.044879854521849005,0.0,0.05175182111816918_1.0_-1;248.52220580126826,0.0,305.79102709485085_0.04487985452129886,0.0,0.05175182111214692_1.0_-1;
-6.638518090382986,0.0,57.41343257423393_-2.0844985211408343E-4,0.0,0.009971815098708618_1836.15_1;6.638518090383926,0.0,57.41343257423792_2.0844985211438208E-4,0.0,0.00997181509870933_1836.15_1;-248.56708558345144,0.0,305.84277883310716_-0.04487978044993863,0.0,0.05175170650855192_1.0_-1;248.56708558171763,0.0,305.8427788013534_0.04487978044938846,0.0,0.05175170650252965_1.0_-1;
-6.638726571131031,0.0,57.42340438939503_-2.0848074804468274E-4,0.0,0.009971815161104892_1836.15_1;6.63872657113197,0.0,57.42340438939903_2.084807480449814E-4,0.0,0.009971815161105605_1836.15_1;-248.61196528985408,0.0,305.8945304250468_-0.044879706402637866,0.0,0.05175159193963376_1.0_-1;248.61196528811973,0.0,305.894530393287_0.044879706402087674,0.0,0.051751591933611486_1.0_-1;
-6.638935082773065,0.0,57.43337620461851_-2.0851164203449174E-4,0.0,0.009971815223479012_1836.15_1;6.6389350827740055,0.0,57.43337620462251_2.0851164203479044E-4,0.0,0.009971815223479725_1836.15_1;-248.65684492223403,0.0,305.9462819024582_-0.04487963237993444,0.0,0.051751477411392965_1.0_-1;248.6568449204991,0.0,305.9462818706924_0.04487963237938422,0.0,0.051751477405370686_1.0_-1;
-6.639143625307148,0.0,57.44334801990434_-2.08542534083406E-4,0.0,0.00997181528583099_1836.15_1;6.6391436253080895,0.0,57.44334801990834_2.085425340837047E-4,0.0,0.009971815285831702_1836.15_1;-248.70172448061584,0.0,305.99803326538205_-0.044879558381816086,0.0,0.05175136292380781_1.0_-1;248.70172447888038,0.0,305.9980332336102_0.044879558381265845,0.0,0.05175136291778553_1.0_-1;
